current_date,page_num,call_number,call_time,original_call_reason_action,original_call_taker,call_address,arvd_time,clrd_time,narrative_text,referenced_citation,call_taker,call_reasons,call_actions
08/28/2020,1213,20-7541,0314,Phone - SUSPICIOUS MOTOR VEHICLE  UNABLE TO LOCATE,PATROL KALVIN DZIEDZIAK,{WIA_1834]_ADAMS_RD,03:21:35,03:36:26,"Narrative  CP reports suspicious SUV pulled into her driveway, sat  there for approximately 5 minutes and then drove away. CP  would like officers to check area. Vehicle make or model  unknown.  Narrative  Checked area unable to locate anyone.  ",,PATROL KALVIN DZIEDZIAK,Phone - SUSPICIOUS MOTOR VEHICLE,UNABLE TO LOCATE
08/28/2020,1213,20-7543,0358,Initiated - PARKING CHECK  SERVICES RENDERED  .,PATROL CRAIG A EICHHAMMER,{WIA_390]_SIMONDS_RD,03:58:16,03:58:30,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,SERVICES RENDERED
08/28/2020,1213,20-7544,0816,Phone - ROAD CONDITIONS,"PATROL DAVID JENNINGS, D  LYNDE LN",Unit:,08:18:34,18:10:08,"Narrative:  Lynde Lane closed Mon-Fri, 0700 - 1700, from Southworth St  to Mission Park Drive for construction until further notice.  WFD & NAAS also advised. ",,"PATROL DAVID JENNINGS, D",Phone - ROAD CONDITIONS,
08/28/2020,1214,20-7546,-,7546 -  0854  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,{WIA_1832]_NORTH_HOOSAC_RD,08:54:25,08:55:38,Narrative  checked  ' Narrative:  Checked  Narrative:  Checked 2322  Narrative:  Checked 0316  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1214,20-7547,0859,Initiated ~ BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,PINE_COBBLE_RD,09:01:02,09:02:46,Narrative:  No  86iLTA  VT  HSX422  PA  KGM4862  NY  GVU4630  Narrative  checked  Narrative  MA 4XJ458 1SL816  PA KGM462  Narrative  Checked 2328  Narrative  Checked 0322  0923  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1214,20-7548.,‘cal,,PATROL TANIA HERNANDEZ,MAIN_ST,09:23:47,09:25:12,Narrative  Checked  Narrative:  checked  Narrative:  Checked  ,,PATROL TANIA HERNANDEZ,,
08/28/2020,1215,20-7551,1141,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,WATER_ST,11:41:18,11:42:05,Narrative  People in park  Narrative  checked  Narrative  Checked  Narrative  Checked Area.  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1215,20-7552,1218,Phone -  ANIMAL CONTROL  SERVICES RENDERED,"PATROL DAVID JENNINGS, D",MANNING_ST,,,Narrative:  Party was looking for advice with a cat that is not hers and  isvery pregnant. Gave party some options.  ,,"PATROL DAVID JENNINGS, D",Phone - ANIMAL CONTROL,SERVICES RENDERED
08/28/2020,1215,20-7553,-,7553 -  1239  911 - ASSIST OTHER AGENCY  SERVICES RENDERED,"PATROL DAVID JENNINGS,  D",BUXTON_HILL_RD,14:09:05,-14:11:50,"Narrative:  CP pushed her medical button to test it. It work but  couldn't make it in time to tell them all is okay. Party  calling to inform if a call is received she is. okay. No call  from alarm company received.  UNABLE TO LOCATE  20~7554  1404  Phone - TRAFFIC COMPLAINT  Cali Taker:  PATROL DAVID JENNINGS, D  COLD SPRING RD  Location/Address:  Unit:  31  Disp-14:05:56 Enrt-14:06:22 Arvd-14:09:05  Clrd~-14:11:50  Narrative:  NY plates volkswagen gry has no brakes. Flashers are on.  Heading into town. This was reported to one of the workers  from Maxy called in by Ofc Duprat.  1737  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ",,"PATROL DAVID JENNINGS, D",911 - ASSIST OTHER AGENCY,SERVICES RENDERED
08/28/2020,1215,20-7555.,Call,,PATROL BRAD SACCO  {WIA 910] TACONIC TRL,Unit:,17:37:24,17:37:30,Narrative:  Checked Area.  ,,PATROL BRAD SACCO,,
08/28/2020,1216,20-7556,1749,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL BRAD SACCO,COLE_AVE,17:49:40,17:50:47,Narrative  checked  Narrative  Checked 2334  Narrative  Checked Area.  Narrative  Checked 0324  ,,PATROL BRAD SACCO,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1216,20-7559,2047,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,{WIA_225]_COLD_SPRING_RD,20:51:09,20:51:26,Narrative  Door on north side of new admin. building found open. No  access to the main building. Door closed but unable to  secure.  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1216,20-7560,2103,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,{WIA_249]_NORTH_ST,21:03:25,21:03:30,Narrative  Checked 0044  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1216,20-7561,2109,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,{WIA_2102]_MAIN_ST,21:09:28,21:13:57,Narrative  Checked Area.  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/28/2020,1216,20-7563,2200,Phone - B.0.L.0.  PATROL ADVISED,DISPATCHER LAURIE TUPER,{WIA_175]_SPRING_ST,23:56:14,08/29/2020,"Narrative:  Requests BOLO for a white Honda CRV with NJ plates.  ""possibly"" stolen. Last seen on Birchwood Terrace in NA. No  further info available.  ",,DISPATCHER LAURIE TUPER,,PATROL ADVISED
08/29/2020,1217,"20-7566,",Call,,PATROLMAN SCOTT SKORUPSKI,WATER_ST,00:55:23,00:56:00,"Narrative  M/V parked in the parking lot, unoccupied.  ",,PATROLMAN SCOTT SKORUPSKI,,
08/29/2020,1217,20-7567,0213,Initiated - SUSPICIOUS MOTOR VEHICLE  SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI  NEW ASHFORD RD,Unit,02:14:37,02:16:52,Narrative  Truck and trailer parked in park.  SERVICES RENDERED  ,,PATROLMAN SCOTT SKORUPSKI,Initiated - SUSPICIOUS MOTOR VEHICLE,SERVICES RENDERED
08/29/2020,1217,20-7568,0342,Initiated - PARKING CHECK,PATROL CRAIG A EICHHAMMER  {WIA 390] SIMONDS RD,Unit:,03.:42:27,03:42:40,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,
08/29/2020,1217,20-7569,0819,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  PINE COBBLE RD,unit,08:20:48,08:21:09,Narrative  PA KGM4862 ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1218,20-7570,0827,Initiated = BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  MAIN ST,Unit:,08:27:38,08:29:52,"Narrative:  Checked  Narrative:  checked  Narrative:  checked  20~7571  0855  Phone - ANIMAL CONTROL  SERVICES RENDERED  Call Taker:  DISPATCHER CHRISTINE LEMOINE  Location/Address  OBLONG RD  Unit  36  Disp-08:55:00 Enrt-08:56:50  Arvd-09:03:19 Clrd-09:20:34  Narrative  Report of 3 cows in roadway.  Narrative  All three in field now, found wire down just before 943 put  it back up but still gap for them to get out.  Narrative  Got someone from criket creek to check it out.  It is there  cows, he will check and fix wire.  BUILDING CHECKED/SECURED  ",,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1218,20-7572,0916,Initiated - BUILDING CHECK,SERGEANT SCOTT E MCGOWAN,WATER_ST,09:16:59,09:17:il1,Narrative  Checked  Narrative  checked  Narrative  checked ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,
08/29/2020,1219,20-7573,0932,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,HILL_PROVINCE_RD,09:32:51,09:33:24,Narrative  checked  Narrative  Checked Area.  ,,SERGEANT SCOTT E MCGOWAN,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1219,20-7574,0936,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ  NORTH ST,Unit,09:36:21,09:37:20,Narrative  checked  Narrative  Checked 0042  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1219,20-7575,1111,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,{WIA_1832]_NORTH_HOOSAC_RD,11:11:39,11:12:40,Narrative  checked  Narrative  checked  Narrative  Checked 2328  Narrative  Checked 0327  UNABLE TO LOCATE  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1219,20-7576,itil,S11 -  ANIMAL CONTROL,DISPATCHER CHRISTINE LEMOINE  COLE AVE + CHURCH ST,Unit:,11:16:30,11:22:44,Narrative:  Caller states there is a raccoon in the crosswalk at the  He states its  intersection of Cole Ave and Church St.  walking around with an arched back looking sickly. He also  stated there are kids close by which is concerning to him.  Narrative:  Checked area unknown where it went ,,DISPATCHER LAURIE TUPER,,ANIMAL CONTROL
08/29/2020,1220,20-7577,1154,Phone - MOTOR VEHICLE LOCK OUT  VEHICLE OPENED,DISPATCHER CHRISTINE LEMOINE,{WIA_109]_SPRING_ST,12:03:43,12:13:13,Narrative  Caller stated he locked his keys in his car. Grey pick up in  the Williams Inn lot.  SERVICES RENDERED  ,,DISPATCHER LAURIE TUPER,Phone - MOTOR VEHICLE LOCK OUT,VEHICLE OPENED
08/29/2020,1220,20-7579,|,20-7579 |  1713  Phone - ANIMAL CONTROL,DISPATCHER LAURIE TUPER,[WIA_1855]_MAIN_ST,-17:21:59,17:25:44,"Narrative  Reports a LT. blue Avalon parked in the lot with a poodle  inside, in distress. Has been there for at least 20 minutes.  Narrative  Spoke to dog owner who said she wasn't in the store that  long and had windows open. Dog didn't look to be in  distress.  1804  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ",,DISPATCHER LAURIE TUPER,Phone - ANIMAL CONTROL,ANIMAL CONTROL
08/29/2020,1220,20-7581,‘Cal,,PATROL JOHN J MCCONNELL JR,(WIA_910]_TACONIC_TRL,18:05:01,18:07:16,Narrative  Checked Area.  ,,PATROL JOHN J MCCONNELL JR,,
08/29/2020,1220,20-7582,1833,Phone - ALARM - BURGLAR  ALARM FALSE,DISPATCHER LAURIE TUPER,[WIA_631]_MAIN_ST,18:39:52,18:48:45,"Narrative  office Glass.  Activated burglar aiarm,  Narrative  Building secure. No broken glass  ",,DISPATCHER LAURIE TUPER,Phone - ALARM - BURGLAR,ALARM FALSE
08/29/2020,1220,20-7583,1931,Phone - WELL BEING CHECK  TAKEN/REFERRED TO OTHER  AGENCY,DISPATCHER LAURIE TUPER,{WIA_178]_ADAMS_RD,19:45:56,20:21:37,"Narrative:  Reports Richard Caron is camping in her lower field. CP has  received two calls from parties concerned that he has made  suicidal statements. CP spoke with him and he denies that he  wants to harm himself. After conferring with a friend, who  is an ED MD, she requesting a well being check on him.  Narrative:  Checked entire property, unable to locate. CP stated that he  was possibly leaving by cab. NAPD located him at home, no  section issued.  ",,DISPATCHER LAURIE TUPER,Phone - WELL BEING CHECK,TAKEN/REFERRED TO OTHER AGENCY
08/29/2020,1221,20-7584,.,0-7584 .  1940  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,COLE_AVE,19:41:00,19:41:21,Narrative  checked  Narrative  Checked 2339  Narrative  Checked Area.  Narrative:  Checked 0406  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1221,20-7586,2052,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,[WIA_2102}_MAIN_ST,20:53:35,20:57:05,Narrative  Checked Area.  Phone - ASSIST OTHER AGENCY  - UTILITY  TAKEN/REFERRED TO OTHER  ,,PATROL JOHN J MCCONNELL JR,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1221,20-7587.,2125,AGENCY,DISPATCHER LAURIE TUPER  dress  NORTHWEST HILL RD,,21:38:54,21:40:46,"Narrative  Reports tree down on power lines. Only description she could  give was near closer to the VT line.  Narrative  Just past #1023,  tree on all utilities blocking the road.  Narrative  National Grid notified.  Narrative  Called back with ETA of 20 minutes.  Narrative  National grid requests Wmstn DPW be sent to help with tree ",,DISPATCHER LAURIE TUPER,Initiated - ASSIST OTHER AGENCY - FIRE,TAKEN/REFERRED TO OTHER AGENCY
08/29/2020,1222,20-7588,0035,Phone - ASSIST OTHER AGENCY - UTILITY  SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,(WIA_1928}_COLD_SPRING_RD,00:40:08,00:47:46,"Narrative  Party reports no power, advised to contact national grid,  officers checking the area.  Narrative  6 House South to at least MGRHS is out of power.  Narrative  Looks like a good part of Cold Spring Rd, New Ashford kd,  Hancock Rd don't have power.  Narrative  National Grid reports at least 500 without power based on  the reports they've taken, advised that crews are enroute  and asked that we update if a source is located.  NO ACTION REQUIRED  ",,DISPATCHER LAURIE TUPER,Phone - ASSIST OTHER AGENCY - UTILITY,SERVICES RENDERED
08/29/2020,1222,20-7589,0155,Phone -  9-1-1 HANG UP CALL  DISPATCHER CHRISTINE LEMOINE,,[WIA_1953]_NORTH_HOOSAC_RD,,,"Narrative:  Accidental dial, no concerns.  ",,,,
08/29/2020,1222,20-7590,0328,Phone - ASSIST OTHER AGENCY - UTILITY  SERVICES RENDERED  DISPATCHER CHRISTINE LEMOINE,,{WIA_1628],03:36:02,03:31:04,Narrative  Meet up with National Grid and assist with traffic while  tree limbs are removed from the lines before power is  restored to the area.  ,,,Phone - ASSIST OTHER AGENCY - UTILITY,SERVICES RENDERED
08/29/2020,1222,20-7591,0407,Initiated - PARKING CHECK  SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,[WIA_390]_SIMONDS_RD,04:08:01,04:08:26,,,PATROL CRAIG A EICHHAMMER,Initiated - PARKING CHECK,SERVICES RENDERED
08/29/2020,1222,20-7592,0729,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  PATROL ANTHONY M DUPRAT,,MAIN_ST,07:30:59,07:33:43,Narrative  checked ,,,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1223,20-7593.,0746,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT  PINE COBBLE RD,Unit:,07:46:19,07:47:42,Narrative  1SL816  KGM4862  GTF994  S455  4ZB977  Narrative  MA  ~ 7291FS  Cr  - AJi3719  PA  ~ KGM4862  Narrative  Checked Area  Narrative  Checked Area  0751  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ,,PATROL ANTHONY M DUPRAT,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1223,20-7594,Call,,PATROL ANTHONY M DUPRAT,(WIA_1832]_NORTH_HOOSAC_RD,07:51:47,07:54:20,Narrative  checked  Narrative:  Checked Area.  Narrative:  Checked Area.  ,,PATROL ANTHONY M DUPRAT,,
08/29/2020,1223,20-7595.,0800,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT  {WIA 249] NORTH ST,Unit,08:00:14,08:02:00,Narrative  checked  Narrative  Checked Area.  0807  Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED  ,,PATROL ANTHONY M DUPRAT,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1223,20-7596,Call,,PATROL ANTHONY M DUPRAT,WATER_ST,08:08:12,08:10:38,Narrative  Checked lots of vehicles ,,PATROL ANTHONY M DUPRAT,,
08/29/2020,1224,20-7597,0852,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,Hilti_PROVINCE_RD,08:52:54,08:55;46,Narrative  checked  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/29/2020,1224,20-7598,0919,911 - MOTOR VEHICLE ACCIDENT  INVESTIGATED / REPORT  TAKEN  ‘,ALL EQUIPMENT POLICE DEPARTMENT  WATER ST,Unit,09:23:13,09:35:35,"Narrative  MVA, possible dog hit.  Refer To Accident:  ",,ALL EQUIPMENT POLICE DEPARTMENT,911 - MOTOR VEHICLE ACCIDENT,INVESTIGATED / REPORT
08/29/2020,1224,20-7599,1001,Walk-In - TRAFFIC COMPLAINT  PATROL ADVISED,PATROL SHUAN N WILLIAM,{WIA_2013],,,"Narrative:  RP in station with an irate demeanor.  States that his  neighbor's dog just got hit by a vehicle. RP states that  cars continually do 60-70 mph and the Police do nothing  about it. RP says that he ""never"" sees the police on the  road, and he watches all the time. RP says that the police  need to issue more tickets to people.  All. of RP's concerns  were addressed. Advised a call would be put in and an email  sent to Lt. Ziemba for speed trailer.  ",,PATROL SHUAN N WILLIAM,Walk-In - TRAFFIC COMPLAINT,PATROL ADVISED
08/29/2020,1224,20-7602.,1217,911 - MOTOR VEHICLE ACCIDENT  INVESTIGATED / REPORT  TAKEN,PATROL SHUAN N WILLIAM  NEW ASHFORD RD,Unit,12:25:37,17:02:42,"Narrative:  1217  t  MVA with PI.  1219  NBEMS Units 1 & 3 responding  1221  Albany Med-Flight called  (911 roll over to NAPD, NAPD called Med Flight)  El Enroute  1223  1225  E2 Enroute  1230  El Arriving  12306  E2 Arriving, Set up Landing Zone.  41235  Cancel Med-Flight, party to be transported.  1235  E2 Clear Landing Zone  1237  Unit 3 transporting BMC-Main, w/2 Medics & Doctor on  board.  Enroute.  1243 -  Ron's Contacted,  1247  MSP CARS notified.  1302  MSP CARS, MSP CSS enroute (Due to lose of limb).  1306  Ron's Canceled per MSP CARS.  1317  ADA Kyle Christianson notified (request by CARS).  SppU Notified. No response at this time, due to  1327  condition of victim.  1451 - MSP CARS on scene.  1452 - BMC Charge Nurse updated that party was deceased.  1505 - 32 advises Road Closure ~ New Ashford Rd from 5  corners intersection to south of Harts garage.  1513 - Two Detectives from MSP-SPDU are enroute to location.  1543 -  Sgt Sanchez from MSP CARS advising that he is making  a call  to Village Truck Sales to remove motorcycle.  1543 -  LPD also asked if they would devert traffic over  Brodie  Mt Rd. Dispatch will call back when clear.  1701 -  Roadway open. Units clear.  CJIS Fatality Form completed.  Refer To Accident:  ",,PATROL SHUAN N WILLIAM,911 - MOTOR VEHICLE ACCIDENT,INVESTIGATED / REPORT
08/29/2020,1225,20-7605,i812,Initiated - BUILDING CHECK,LIEUTENANT MICHAEL J ZIEMBA Jr  [WIA 910] TACONIC TRL,Unit,18:13:12,18:13:36,Narrative  Checked  BUILDING CHECKED/SECURED  ,,PATROLMAN MICHAEL J ZIEMBA Jr,Initiated - BUILDING CHECK,
08/29/2020,1225,20-7606,1828,Initiated - BUILDING CHECK,PATROL SHUAN N WILLIAM,COLE_AVE,18:28:21,18:28:31,Narrative  checked  Narrative  checked  Narrative  Checked Area ,,PATROL SHUAN N WILLIAM,Initiated - BUILDING CHECK,
08/31/2020,1226,20-7607,|,20-7607 |  1832  Initiated - BUILDING CHECK  SERVICES RENDERED  PATROL SHUAN N WILLIAM,,[WIA_505]_MAIN_ST,18:32:16,18:37:09,Narrative  checked  Narrative  Checked  ALARM FOUNDED  ,,,Initiated - BUILDING CHECK,SERVICES RENDERED
08/31/2020,1226,20-7609,|,20-7609 |  2105  Phone - ALARM - BURGLAR,ALL EQUIPMENT POLICE DEPARTMENT  SOUTH ST,Unit:,21:13:55,21:57:02,Narrative:  Rear hallway motion. Gate code is 0107. Requesting a  perimeter check. Key holder will not be responding unless  need be.  Re£#95248  2119 32 has a open rear porch door & rear hall door. Nothing  seems to be out of the ordinary.  2121 Key holder advised and will be responding.  2143. Key holder on scene.  For Date: 08/31/2020  oe  Monday  ,,ALL EQUIPMENT POLICE DEPARTMENT,Phone - ALARM - BURGLAR,ALARM
08/31/2020,1226,20-7612,0024,911 - THREATS/HARASSMENT  INVESTIGATED / REPORT  TAKEN,SERGEANT PAUL D THOMPSON,[WIA_1832]_NORTH_HOOSAC_RD,00:33:55,00:46:27,Narrative  Requesting to see an officer re threats she received.  ,,SERGEANT PAUL D THOMPSON,,INVESTIGATED / REPORT
08/31/2020,1226,20-7613,0113,Initiated - SUSPICIOUS ACTIVITY  BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI  (WIA 401] COLE AVE,unit,01:14:37,01:26:50,"Narrative  Back door open  Narrative  Checked interior, appears in order. Secured door upon  exiting.  ",,PATROLMAN SCOTT SKORUPSKI,Initiated - SUSPICIOUS ACTIVITY,BUILDING CHECKED/SECURED
08/31/2020,1227,20-7615,0325,Initiated - PARKING CHECK  SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKT,[WIA_390]_SIMONDS_RD,a-03:25:27,03:25:31,,,PATROLMAN SCOTT SKORUPSKI,Initiated - PARKING CHECK,SERVICES RENDERED
08/31/2020,1227,20-7616,©,0640  gil -  ALARM  - BURGLAR  ALARM. FALSE,SERGEANT PAUL D THOMPSON.  dress  [WIA 240] COLE AVE  Locatjon/ad,,06:42:18,06:43:34,Narrative  Interior motion  Narrative  False Alarm. Accidentally set off by employee  ,,SERGEANT PAUL D THOMPSON,,ALARM
08/31/2020,1227,20-7617,0759,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,MAIN_ST,07:59:52,08:02:52,Narrative:  Checked  Narrative:  checked  Narrative:  checked  Narrative:  checked  ,,PATROL ANTHONY M DUPRAT,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/31/2020,1227,20-7618,0826,Initiated - BUILDING CHECK  BULLDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,PINE_COBBLE_RD,08:26:17,08:28:46,Narrative  CT Ad1i3719  MA 7CR258  PA KGM4862  Narrative  Checked add ,,PATROL ANTHONY M DUPRAT,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/31/2020,1228,20-7619,Call,,PATROL ANTHONY M DUPRAT,[WIA_1832]_NORTH_HOOSAC_RD,08:33:01,08:34:12,Narrative:  checked  Narrative:  Checked Area  Narrative:  Checked Area  ,,PATROL ANTHONY M DUPRAT,,
08/31/2020,1228,20-7620,0848,Other - PUBLIC RECORDS REQUEST  SERVICES RENDERED,CHIEF KYLE J JOHNSON,,,,Narrative:  Requesting 19-63-AC / emailed.  ,,CHIEF KYLE J JOHNSON,Other - PUBLIC RECORDS REQUEST,SERVICES RENDERED
08/31/2020,1228,20-7621,0909,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT  WATER ST,Unit,09:09:35,09:10:26,Narrative  Checked  Narrative  checked  Narrative  Checked  Narrative  Checked  ,,PATROL ANTHONY M DUPRAT,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
08/31/2020,1228,20-7626,0918,911 - 9-1-1 ABANDONED CALL  SERVICES RENDERED,"PATROL DAVID JENNINGS, D  HALEY ST",Narrative:,,,Narrative:  Accidental dial.  SERVICES RENDERED  ,,"PATROL DAVID JENNINGS, D",911 - 9-1-1 ABANDONED CALL,SERVICES RENDERED
08/31/2020,1228,20-7623,0950,911 - DISTURBANCE,"PATROL DAVID JENNINGS, D  {WIA 451] ADAMS RD",unit:,09:58:56,10:10:10,"Narrative:  CP reports Michael Allard hit staff and is threatening them.  Allard is still irate.  Narrative:  Spoke with Allard and was able to calm him down, advised  party he needs to keep his hands to himself and the  consequences if he continues to assault staff. Advised staff  to call back if his behavior continues. No EMS needed at  this time,  ",,"PATROL DAVID JENNINGS, D",911 - DISTURBANCE,
08/31/2020,1229,20-7624,1207,Initiated - BUILDING CHECK  BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,HILL_PROVINCE_RD,12:07:29,12:10:41,Narrative  checked  Narrative  Checked Area.  ,,PATROL TANIA HERNANDEZ,Initiated - BUILDING CHECK,BUILDING CHECKED/SECURED
